term,estimate,std.error,statistic,p.value,nace2
(Intercept),0.08547103046422565,0.002988845667330416,28.5966690747759,3.161715430713002e-172,49
tanass_clean,-1.6977055604699843e-8,5.014861768674619e-9,-3.385348667185042,7.139188583838978e-4,49
eszk,1.5475530767171255e-8,5.194598385740447e-9,2.979158275190767,0.0028981317143229497,49
emp,3.936304210783206e-4,7.393380681981381e-5,5.324092428212827,1.0390521887658364e-7,49
persexp_clean,-6.915845488340193e-8,1.533486145939063e-8,-4.509884557258343,6.568449046516414e-6,49
liabilities,-5.340131156146527e-10,2.1477598519621543e-9,-0.2486372557559394,0.8036470623903651,49
(Intercept),0.106180255376263,0.030072034002159624,3.530863770925427,6.062599562243706e-4,50
tanass_clean,-1.4156293828785805e-8,8.567763565695738e-8,-0.16522740993304072,0.8690682620034684,50
eszk,-2.77156559368398e-10,6.080934781650642e-10,-0.45577952949721506,0.6494470133578274,50
emp,1.60617251078305e-4,0.0035890178141795744,0.0447524251464383,0.964385786850103,50
persexp_clean,-2.7747478171135844e-8,6.008428027089569e-7,-0.046180927933285876,0.9632497795307611,50
liabilities,-6.321031518918965e-8,9.349123710342463e-8,-0.6761095172937254,0.5003901849633079,50
(Intercept),0.08451344853691815,0.027885382119999958,3.030743784439784,0.003127822392147151,51
tanass_clean,-9.056914881448989e-8,5.7664585255265314e-8,-1.570619963944336,0.11952735203222217,51
eszk,5.3106967931439714e-8,4.183596955211181e-8,1.2694092786660174,0.20733235678465975,51
emp,-4.865128274451444e-4,0.001035586781252224,-0.46979435837994826,0.6395563828514369,51
persexp_clean,-5.280824210408574e-8,2.0556278493426952e-7,-0.25689592657042293,0.7978032356203417,51
liabilities,-3.913437999284978e-8,6.029953020478216e-8,-0.6489997494167237,0.5178722234419273,51
(Intercept),0.09619007354169282,0.0054060061635319455,17.793186066004825,2.17962626122827e-67,52
tanass_clean,-6.801908936745047e-11,9.621526393550167e-10,-0.07069469706287702,0.9436454882409014,52
eszk,-1.0441274338360064e-9,1.787207513319062e-9,-0.5842228314589696,0.5591146537823322,52
emp,4.6371294384369616e-7,1.2687432130272522e-4,0.003654899896861444,0.9970840630958693,52
persexp_clean,1.0575765736039014e-9,2.259249353507213e-8,0.0468109716159547,0.9626670233062775,52
liabilities,1.1007748969968912e-9,2.3402906608047607e-9,0.47035819756609437,0.6381335692188608,52
(Intercept),0.15463092376267515,0.015335713032832486,10.083060594028018,3.6533988977532466e-22,53
tanass_clean,1.6930166064650796e-7,1.6616944563493133e-7,1.0188495243491273,0.30869271517735525,53
eszk,-8.879955342132125e-8,8.583201658937285e-8,-1.0345737750301887,0.30129258515582164,53
emp,-0.0011558406443125527,0.0010949791391723256,-1.0555823421314046,0.2915918508031408,53
persexp_clean,3.5378599713468335e-7,2.9879337647411315e-7,1.1840489950262825,0.2368712745893335,53
liabilities,-9.134873734598995e-8,1.474618504599503e-7,-0.6194736947967412,0.5358438904828612,53
(Intercept),0.0809390416795234,0.004754186752762131,17.02479222813422,2.0589517379786957e-62,55
tanass_clean,2.974953869943682e-9,7.620023243893764e-9,0.3904127027863903,0.6962561159090905,55
eszk,-1.6170886672695003e-9,4.351716680988634e-9,-0.37159787408359635,0.7102156750411432,55
emp,-6.878591648015326e-4,4.2701409844582953e-4,-1.6108582065676071,0.10730444774757478,55
persexp_clean,1.1358838120597682e-7,7.882909234120598e-8,1.4409449333035294,0.1496933097422934,55
liabilities,-7.884026430521586e-9,1.0033768180268827e-8,-0.7857493106154617,0.43206970740491946,55
(Intercept),0.10376494211492475,0.0026090892496747307,39.77056059997215,0,56
tanass_clean,-1.5364448821693363e-7,5.5875024811655574e-8,-2.749788277228349,0.0059707621038051,56
eszk,3.664996897296774e-8,4.509545400717589e-8,0.8127198135567224,0.41639205357188114,56
emp,-0.002949204782776016,3.9016747757007053e-4,-7.5588175650707985,4.310614745329611e-14,56
persexp_clean,6.970645931551776e-7,1.136443595116878e-7,6.133736827330068,8.80667838921348e-10,56
liabilities,8.714903711005683e-8,4.812857238013855e-8,1.8107546681775468,0.07019951111152609,56
(Intercept),0.10834660874495415,0.006093039114959766,17.782030724033778,7.226118319563803e-67,58
