nace2,var,N,min,max,median,mean,sd,skewness,excess_kurtosis,p0001,p01,p05,p10,p25,p50,p75,p90,p95,p99,p999
20,emp,578,0,2888,2,27.403114186851212,146.7411039963586,14.653781741238516,259.8656048071829,0,0,0,0,0,2,12.75,41,98.44999999999993,355.8300000000022,1941.720000000003
20,liabilities,647,0,310985984,10570,1734712.0620509624,16552385.172896203,14.471755535942725,233.93542484503834,0,0,0,23.60000000000001,1083.5,10570,94811,600745.3999999996,2149189.399999992,18354304.919999823,247525155.9040041
21,age,1141,0,107,20,16.644171779141104,10.155179032271345,1.1492623415877485,9.216368962456517,0,0,1,2,8,20,24,25,27,39,92.2199999999973
21,tanass_clean,1141,0,181482000,381,518765.37949167396,6642083.210270209,21.36687054430581,521.6863669751782,0,0,0,0,0,381,8829,67289,305903,6945766.399999889,82339499.99999969
21,eszk,1141,0,1163441000,10965,2697281.5324171777,43705465.74633476,22.2931066798822,534.2118952011091,0,2.4000000000000004,109,550,3000,10965,38920,203899,899970,12375816.19999996,735707759.9999534
21,sales_clean,1141,0,366524000,3889,1067485.961188501,14576922.959125875,19.548998887245347,420.13280545731567,0,0,0,0,0,3889,22866,102688,567267,8756465.399999991,213907119.9999949
21,pretax,1141,-486087,128070000,180,229895.66004469764,4299373.136743983,25.512719589010075,711.9722463988991,-272387.72,-26829.199999999997,-5690,-2509,-292,180,3073,13899,42472,859005.9999999984,53620899.99999756
21,persexp_clean,1130,0,68926000,248,189710.3557522124,2553848.6152013927,22.15989322967215,538.5431460676217,0,0,0,0,0,248,4146.5,16362.500000000004,125565.1499999999,2834140.1000000103,40297250.00000234
21,satok,1138,-3698483,972056000,5994.5,2242079.090168717,37486176.64156004,21.88813883141745,510.8599076569378,-321205.10000000003,-28987.969999999998,-2375.6,-163.7,1439.25,5994.5,24651,94258.90000000007,581866.0499999983,8947921.23999997,658087350.0000242
21,export_value,79,0,365104845.31911075,297279.1610350712,14021805.612600721,57435068.17584069,4.850685964665082,23.070876685829298,0,0,0,0,0,297279.1610350712,2319428.5936956396,12261210.774485009,27140624.01882995,288352121.47482544,357429572.93468195
21,ereduzem,1140,-2863582,59955000,163,143138.88078947368,2595432.0043614064,20.64439269496159,437.85421050703883,-355969.599,-25843.769999999997,-5717.7,-2510.3,-314.75,163,3097.5,13205.600000000017,41564.749999999956,525892.239999994,51664580.00000226
21,emp,1028,0,6364,0,23.291828793774318,244.38741740750461,20.359677108327034,476.697957749392,0,0,0,0,0,0,1,6,27.59999999999991,365.49000000000024,3239.7589999999527
21,liabilities,1141,0,143486000,1487,389732.24353724805,5347989.074838932,21.3304824748182,508.51066836795883,0,0,0,0,154,1487,11455,83619,311708,3566006.9999999283,78911759.9999964
22,age,2214,0,70,15,15.341915085817526,9.740096764854005,0.3308928432389185,0.33646482440238534,0,0,1,2,7,15,24,28,29,31.86999999999989,67.14799999999923
22,tanass_clean,2211,0,146058000,6627,507886.1673450927,4906738.707998785,20.86612835879168,503.14874964011597,0,0,0,0,202,6627,68799.5,462841,1158873.5,7315518.700000027,88449026.95999967
22,eszk,2214,0,323021000,32847,1105068.2145438122,10061969.70776545,21.311954147840247,561.3755927485493,0,12,562.6,2318.8999999999996,7477.5,32847,179502,990217.1000000004,2519599.949999993,16555717.219999982,138888259.91899943
22,sales_clean,2214,0,247356991,35414.5,1047889.8073093101,8419234.898596765,21.24577349665642,531.0251874070935,0,0,0,0,3958.5,35414.5,202230,1149690.7000000002,3023939.099999996,19136516.389999967,145086536.40298238
22,pretax,2214,-5817068,36759000,1145.5,67549.56549232159,981583.3621758393,27.65342057649647,944.0083975085153,-2907769.729,-203850.22,-11479.199999999997,-3077,-49,1145.5,10893.5,58869.30000000002,175383.99999999977,1143114.0899999978,10962443.796999948
22,persexp_clean,2196,0,27923456,6071,141455.7835636938,990568.0085190677,18.908257638607893,436.6636231049958,0,0,0,0,346.75,6071,30718,171848,459383.25,2123644.050000032,16522279.769998923
22,satok,2207,-934491,294000000,15494,611717.8717716357,7538571.3264016565,30.833851703385022,1106.1569959224764,-404079.616,-39671.46,-5004.1,5.800000000000068,3325,15494,83798.5,430183.60000000044,1228799.199999998,7397798.840000015,65698151.39399974
22,export_value,243,0,265107397.9597848,763148.3505366967,7690434.180411486,25513180.048942897,7.50238198331296,65.55764096386868,0,0,0,0,2023.543168201739,763148.3505366967,5197027.251116705,19312163.5230274,28590313.346109293,98851478.42669608,256951752.03174186
22,ereduzem,2214,-5110582,31699000,1314,64966.09801264679,848491.8644695914,27.307162217098014,932.1151859097978,-2888985.7399999998,-165857.19,-8638.35,-2832.8,-54.75,1314,12069.75,63910.200000000004,187146.59999999963,1131280.7899999977,9438586.578999685
22,emp,2073,0,4555,3,28.882296189097925,160.74116055046719,17.951532124546688,413.09517688663414,0,0,0,0,0,3,12,49,102.39999999999986,460.5600000000004,2670.039999999877
22,liabilities,2214,0,105440720,10309,437057.72086720867,3787208.011853727,19.601310132657122,446.0359522172137,0,0,0,42.60000000000002,1192.75,10309,67616.75,397205.90000000043,1122837.7999999998,7563886.209999986,69979281.05199508
23,age,1466,0,70,14,14.639836289222373,9.297063045398199,0.4279087899770116,0.7132154990523563,0,0,1,2,7,14,23,27,28,30,66.07000000000016
23,tanass_clean,1466,0,103047781,3196,411675.4549795362,3868038.421154955,19.620485451779444,447.66426968210783,0,0,0,0,50,3196,31518.5,232806,880002.25,6944115.399999958,62351829.46000211
23,eszk,1466,0,120252814,19456,784784.1255115962,5551198.638758033,14.942403750659192,266.7840957793826,0,3.6500000000000004,315.75,1407,4865.5,19456,107491,575533,2023513,15250165.249999944,91851773.67500229
23,sales_clean,1466,0,85773435,18224.5,740291.1473661374,4117781.420456685,11.446546024724489,174.31167731899893,0,0,0,0,2794,18224.5,106925,720859.5,2265193.75,18870535.299999934,52213700.64000115
23,pretax,1466,-14991252,16769053,697.5,68364.86289222374,727772.4833896967,5.152236936040153,346.53721367784345,-561480.92,-40147.549999999996,-7406,-2628.5,-73,697.5,8020.25,71044.5,262156,1799218.8499999545,7992817.95000048
23,persexp_clean,1459,0,12538174,4598,95532.8169979438,562026.857380618,12.75541863107743,213.79555441856593,0,0,0,0,414.75,4598,17193,81556.40000000002,317310.79999999976,2039444.120000002,6656767.381999959
23,satok,1464,-220381,100685700,7861.5,510326.1031420765,4319269.054280715,17.10764322404996,338.64598610018373,-199178.542,-32735.89,-6213.549999999999,-1702.6999999999998,2182.5,7861.5,53662.75,349563.70000000024,1256279.099999999,8771830.249999939,71753872.50000116
23,export_value,143,0,121314604.23788214,19020.12874967013,3724918.9658280807,12555588.641907439,6.569133987626302,53.297993541544344,0,0,0,0,0,19020.12874967013,1602675.8550519075,7652849.807436378,19899333.740399055,47003428.34512828,110874728.33315802
23,ereduzem,1466,-14281535,13359394,805.5,66580.62892223737,672305.0413194435,2.7666451044033096,299.25462064277326,-844374.915,-35663.25,-6828.25,-2509,-72.5,805.5,8635.5,75493,251148.25,1529170.949999995,8310659.550000502
23,emp,1365,0,1835,2,17.866666666666667,84.54117900876231,12.004348868800587,195.33392884303402,0,0,0,0,0,2,7,25,54,293.9199999999978,956.5439999999917
23,liabilities,1466,0,29038144,7720.5,228861.73396998635,1315799.4661654506,12.466005229078366,205.9101115123003,0,0,0,55.5,1092.5,7720.5,43941.25,202402.5,769565.5,4727594.49999997,16074070.655000154
24,age,736,0,125,16,15.639945652173912,9.983631883000974,1.9634184711959786,19.26081779154162,0,0,1,3,8,16,23,27,28,32.64999999999998,80.89999999999918
24,tanass_clean,736,0,85798000,3678,659590.570652174,5046677.123209223,12.541242434246408,182.89329778444701,0,0,0,0,86.5,3678,26772.25,205502,748724.25,15504484.899999987,78458289.99999987
24,eszk,736,0,214686000,19700,1358516.12315625,11020136.052309297,14.886937502876764,254.5244527843666,0,1,265.75,1661,4865.75,19700,74753,518958.5,2406321,29229635.799999855,177087074.9999993
24,sales_clean,736,0,288828000,16587,1520248.218732751,14671206.847200213,16.798653053298626,303.71109132808294,0,0,0,0,1460.75,16587,68343.5,469068,2767379.5,30097860.749999966,257917574.99999943
24,pretax,736,-54166000,41933000,614.5,22604.480858695653,2553697.6804737533,-6.948350703668944,371.1013710537708,-16783356.10000001,-152614.64999999994,-8649.5,-3614.5,-176.75,614.5,5779.5,31718.5,108840.75,1377065.8999999978,15324150.739999507
24,persexp_clean,733,0,33858000,3943,200350.52592087313,1623720.57277336,15.402669256611496,280.9639172758723,0,0,0,0,90,3943,14373,96143.20000000006,435294.6,4267612.719999933,23308416.000000417
24,satok,734,-19037000,125046000,10770,569995.7943324251,5306393.159364704,18.545254779864337,415.5097567268755,-8378477.052999998,-35100.9,-5057.65,-437.4000000000001,2615.5,10770,43204,276558.70000000007,1086498.5500000035,12233948.479999997,61696557.829004556
24,export_value,70,0,430655216.06994,1980389.3618619605,20209972.94599766,65838343.0381276,5.076351415346382,26.35700241633541,0,0,0,0,17527.75639836002,1980389.3618619605,8927707.933174282,40493733.02794754,70958508.08229442,366713960.7287228,424261090.535818
24,ereduzem,736,-40660000,42509000,656.5,45015.604497282606,2202502.595205123,1.2149247948141404,343.3741450504107,-12558522.295000006,-137317.94999999998,-9394.25,-3503,-178.25,656.5,6214.75,31041.5,95406.25,1455945.9999999914,15793806.529999506
24,emp,683,0,5388,2,33.76134699853587,245.68843996034437,16.7423978192618,337.81592983153735,0,0,0,0,0,2,5,27,96.59999999999991,859.7799999999964,3163.3159999999466
24,liabilities,736,0,209392992,5248,707501.7657649413,8177171.670914521,22.922488451630606,574.5194533827247,0,0,0,35.5,631.5,5248,30589.5,173995.5,676206,13758980.949999928,80336696.9399976
25,age,6511,0,71,14,14.627553371217939,9.66104357554303,0.5014372887549341,0.967015667301645,0,0,1,2,7,14,23,27,29,32,68
25,tanass_clean,6507,0,54467500,6523,153604.09927770094,1076309.2024857465,30.1166450898836,1249.8763769195714,0,0,0,0,280,6523,50005,248367.00000000076,564738.0999999995,2401327.35999998,11003879.343999472
25,eszk,6508,0,113976271,32231.5,344915.9967868777,2416176.0683279475,29.776139413189792,1163.8474824332802,0,9,622.35,2328.800000000001,7423.5,32231.5,137683.75,535320,1183226.849999998,4978941.450000009,24213819.7380009
25,sales_clean,6511,0,108122859,36949,373412.2309854936,2432086.6004249826,26.169076818026095,931.8169673387922,0,0,0,0,5382.5,36949,159603,592287,1284803.5,5723792.09999998,27528327.319999136
25,pretax,6511,-3752811,11864034,1845,22561.46091061281,237230.8624472248,30.969575679821617,1439.672929849668,-1030450.47,-100866.20000000001,-8207,-2281,-14,1845,13026,49421,104001,407237.6999999995,2198714.6499999342
25,persexp_clean,6483,0,16990220,8123,71643.11599568102,359707.06369071704,25.417859205087037,995.3369708709743,0,0,0,0,898.5,8123,33626.5,127362.20000000001,294084.4999999996,1177724.0800000166,3809298.3440000108
25,satok,6495,-915519,97194067,17145,178494.5887742879,1559830.563395005,44.00866718318214,2459.017788876754,-219582.168,-30496.3,-2607.0999999999995,226.4000000000001,3610.5,17145,75650.5,271291.0000000001,652391.4999999967,2322943.6999999564,10164146.074000696
25,export_value,469,0,140811919.38944724,352411.1657537788,3062623.6795637337,9568379.294231778,8.987927203113642,106.63926268951462,0,0,0,0,0,352411.1657537788,2650472.097324965,7274740.649187664,12581832.47353372,39079030.00497928,115141152.22567636
25,ereduzem,6511,-3247226,3399626,2027,21684.545997389032,134361.65541479058,6.979689481711112,235.37396481745637,-901811.01,-87055.30000000002,-7407.5,-2189,-18,2027,13946.5,51822,109175,442451.29999999824,1935643.1199999608
25,emp,6110,0,2918,3,14.778396072013093,58.85190364098294,25.745921888780217,1079.406023461659,0,0,0,0,1,3,11,32,59,202.54999999999927,556.4409999999807
25,liabilities,6508,0,49586192,9314.5,146555.815611555,1118885.6840307075,28.076227098094964,1054.96064245651,0,0,0,69,1281.25,9314.5,43438.75,188372.10000000018,452564.94999999896,2417599.3600000073,12790592.431000391
26,age,1292,0,68,18.5,17.473684210526315,9.383147593590156,0.007064208489102531,0.18684917832934111,0,0,2,4,10,18.5,25,28,29,35,63.21700000000078
26,tanass_clean,1290,0,134417119,2495,661274.2899224806,5846488.2404178325,16.967614772649775,341.9604355717439,0,0,0,0,0,2495,22311.75,225437.30000000045,954558.7499999986,19160344.70999991,98661136.54500082
26,eszk,1291,0,553585054,22561,3132926.2792540668,29399312.849660374,14.37135611078165,229.57965352657996,0,4,159,1308,4893.5,22561,115607,670652,2676385.5,56461404.49999917,504836413.47000325
26,sales_clean,1292,0,965847994,19122.5,4635490.279846509,47045145.6025016,14.799857742289145,243.13224286663203,0,0,0,0,1550.3590698242188,19122.5,117162.5,663897.7000000018,2788071.650000002,80369995.26,730355810.1300066
26,pretax,1292,-6005000,32205020,774.5,117627.3166989164,1414795.3124990717,17.292686481561738,355.3518378782388,-4659524.748,-180754.46,-12047.000000000002,-2778,-139,774.5,8204.5,57982.2,170110.15000000014,2286110.059999998,25176552.546000846
26,persexp_clean,1284,0,47036785,3583,363315.8461838006,2636790.901014941,12.142369357958676,172.85688519689316,0,0,0,0,90,3583,22794.5,135752.40000000008,699822.2999999996,9630723.840000039,41004315.67100072
26,satok,1286,-4895000,432045000,11405,1591688.3508359254,18502747.481926642,18.760231729508227,387.9039217568925,-909772.595,-26737.45,-3298.25,26,2983,11405,62506,340442,1249071,21167516.4500005,331664846.50998485
26,export_value,154,0,1141025435.5625324,829644.1605080983,41947214.1894082,147265879.08839872,4.995783436159698,27.270753228580656,0,0,0,0,0,829644.1605080983,10279570.935364947,59542688.84544244,260820004.06117812,737001267.3877239,1086376378.9522588
26,ereduzem,1292,-2889712,34201776,854.5,130288.33991873065,1448990.419913796,17.88203478925124,366.81641665650795,-2470895.08,-145250.83,-7933.550000000001,-2564.3,-139.75,854.5,8743.5,64633.900000000016,178193.30000000005,2033443.9299999776,24930724.74600076
26,emp,1201,0,6733,1,61.785179017485426,384.72524457525367,10.797810509254681,139.02227363134327,0,0,0,0,0,1,6,37,163,1486,5097.199999999957
26,liabilities,1291,0,321961184,5057,1413637.7593663672,14168685.57716882,16.274767400208333,302.13495299912034,0,0,0,11,570,5057,35512.5,245033,1046148.5,29101033.599999525,223171615.68000078
27,age,797,0,68,18,16.95608531994981,10.03758408202724,0.3035369059722929,1.1471158620060082,0,0,1,3,9,18,25,28,29,34,68
27,tanass_clean,795,0,376342073,6659,843672.0666666667,13466535.104605434,27.29779800847305,757.4530248772835,0,0,0,0,152,6659,69029,393824.40000000014,1724248.499999999,7621866.739999896,102361343.54600596
27,eszk,797,0,537445193,42683,2182583.6900878293,21302181.044383846,21.212269105811803,507.7295442667731,0,10,527.2000000000004,2307.2000000000003,8645,42683,226219,1581919.5999999992,4958636.6,31332602.599999778,269324360.26798344
27,sales_clean,797,0,203640000,41571,1820822.3875470515,11408193.351822298,12.655543566021334,191.87804758368154,0,0,0,0,3987,41571,228912,1529747.1999999997,5675334.999999979,38076533.43999994,179362846.94399852
27,pretax,797,-24224671,6043626,1143,-19152.667503136763,1147293.119778315,-14.406720374360146,274.498616757401,-14429671.303999998,-763349.2000000001,-25368.199999999993,-4507.5999999999995,-114,1143,14535,79291.1999999999,215064.9999999995,1299562.4399999895,4557384.947999909
27,persexp_clean,793,0,22880099,7202,244081.1529003783,1273819.5654158543,11.749631557796954,170.82210495078695,0,0,0,0,188,7202,52638,278421.0000000004,1041939.5999999993,3787118.96000003,17490460.591999795
27,satok,797,-6323426,119012503,21544,819577.0301129235,6361203.102603448,14.577850426256326,233.20831680612875,-3493275.86,-69272.71999999997,-3529.2,94.20000000000006,3501,21544,123492,787604.1999999995,2718173.199999997,14189469.95999998,96337259.34799859
27,export_value,102,0,235856946.4785081,2266778.780353935,14523455.259346027,34937093.7420713,4.385475411548735,21.950646925694798,0,0,0,0,36677.563683481385,2266778.780353935,12089667.861354338,40852071.65969447,67472157.0233509,202457679.65729216,232590637.7124216
27,ereduzem,797,-25670744,5830630,1281,-13928.80677540778,1120697.6699654507,-16.48986658195652,356.11459121552207,-12675451.775999999,-705665.9199999999,-21220.8,-4089.3999999999996,-112,1281,16258,79355.79999999999,226195.59999999992,963404.3199999757,4405187.427999912
27,emp,739,0,3678,3,50.870094722598104,219.31626175035038,10.237809764728127,136.57672692675868,0,0,0,0,0,3,16.5,84.20000000000027,220.60000000000036,965.8600000000005,2978.3759999999465
27,liabilities,797,0,449949696,11375,1250478.018820577,16541138.595062107,25.299408867205944,677.4226011364683,0,0,1,99.60000000000001,1500,11375,84704,564394.3999999997,2343929.5999999926,12371864.799999967,156741325.69598192
28,age,2227,0,69,18,17.313875168387966,9.392595228639642,0.1365979831590416,0.7175923301223963,0,0,2,4,10,18,25,28,29,34,67.77399999999989
28,tanass_clean,2227,0,41480300,6153,274465.1589582398,1892706.6268642196,14.05774310322975,227.64421607132576,0,0,0,0,214.5,6153,61233.5,322633.6000000001,808730.899999999,4428206.139999898,29947521.15399986
