var1,var2,cor,nace2
emp,pretax,0.13527212582048062,87
liabilities,pretax,-0.009001783013863963,87
age,persexp_clean,0.317842855017594,87
tanass_clean,persexp_clean,0.4616319447166483,87
eszk,persexp_clean,0.63250266856521975,87
sales_clean,persexp_clean,0.8199486570955428,87
pretax,persexp_clean,0.13240064389394657,87
persexp_clean,persexp_clean,1,87
satok,persexp_clean,0.4352711060812806,87
export_value,persexp_clean,NA,87
ereduzem,persexp_clean,0.2186099794403675,87
emp,persexp_clean,0.9641159764423297,87
liabilities,persexp_clean,0.53574279836563,87
age,satok,0.2404289028073894,87
tanass_clean,satok,0.2645786596275591,87
eszk,satok,0.8181651542390379,87
sales_clean,satok,0.6256726862379267,87
pretax,satok,0.21462032653005916,87
persexp_clean,satok,0.4352711060812806,87
satok,satok,1,87
export_value,satok,NA,87
ereduzem,satok,0.3521404939353846,87
emp,satok,0.3699018075173904,87
liabilities,satok,0.3088342634842357,87
age,export_value,NA,87
tanass_clean,export_value,NA,87
eszk,export_value,NA,87
sales_clean,export_value,NA,87
pretax,export_value,NA,87
persexp_clean,export_value,NA,87
satok,export_value,NA,87
export_value,export_value,NA,87
ereduzem,export_value,NA,87
emp,export_value,NA,87
liabilities,export_value,NA,87
age,ereduzem,0.16435889358978095,87
tanass_clean,ereduzem,0.30357703785878853,87
eszk,ereduzem,0.3130362419877238,87
sales_clean,ereduzem,0.24533009843549564,87
pretax,ereduzem,0.9235529171733964,87
persexp_clean,ereduzem,0.2186099794403675,87
satok,ereduzem,0.3521404939353846,87
export_value,ereduzem,NA,87
ereduzem,ereduzem,1,87
emp,ereduzem,0.2203389743777481,87
liabilities,ereduzem,0.1216291264819376,87
age,emp,0.2511201890263112,87
tanass_clean,emp,0.5264922665039378,87
eszk,emp,0.6305076126977088,87
sales_clean,emp,0.7584751732481272,87
pretax,emp,0.13527212582048062,87
persexp_clean,emp,0.9641159764423297,87
satok,emp,0.3699018075173904,87
export_value,emp,NA,87
ereduzem,emp,0.2203389743777481,87
emp,emp,1,87
liabilities,emp,0.5981383437695111,87
age,liabilities,0.15619584895006147,87
tanass_clean,liabilities,0.8788158347294063,87
eszk,liabilities,0.7585280100106696,87
sales_clean,liabilities,0.5083966404793847,87
pretax,liabilities,-0.009001783013863963,87
persexp_clean,liabilities,0.53574279836563,87
satok,liabilities,0.3088342634842357,87
export_value,liabilities,NA,87
ereduzem,liabilities,0.1216291264819376,87
emp,liabilities,0.5981383437695111,87
liabilities,liabilities,1,87
age,age,1,88
tanass_clean,age,0.17990725968363544,88
eszk,age,0.15129626011254452,88
sales_clean,age,0.12500329137249536,88
pretax,age,0.04158803394830419,88
persexp_clean,age,0.10959993285465353,88
satok,age,0.1243799393323234,88
export_value,age,0.050438089086464695,88
ereduzem,age,0.04452151418294447,88
emp,age,0.10150865138235693,88
liabilities,age,0.12020537641618692,88
age,tanass_clean,0.17990725968363544,88
tanass_clean,tanass_clean,1,88
eszk,tanass_clean,0.8658082086847457,88
sales_clean,tanass_clean,0.3941131312291924,88
pretax,tanass_clean,0.35154998850008823,88
persexp_clean,tanass_clean,0.5042221924038612,88
satok,tanass_clean,0.6343735473324456,88
export_value,tanass_clean,0.6873701709511655,88
ereduzem,tanass_clean,0.36382628950579166,88
emp,tanass_clean,0.5278670437228107,88
liabilities,tanass_clean,0.7816651353053358,88
age,eszk,0.15129626011254452,88
tanass_clean,eszk,0.8658082086847457,88
eszk,eszk,1,88
sales_clean,eszk,0.5579963382737773,88
pretax,eszk,0.5813052455091856,88
persexp_clean,eszk,0.7446600782733044,88
satok,eszk,0.8561876381592327,88
export_value,eszk,0.8870977237299066,88
ereduzem,eszk,0.5882836027850937,88
emp,eszk,0.7141282052451923,88
liabilities,eszk,0.7286691891822815,88
age,sales_clean,0.12500329137249536,88
tanass_clean,sales_clean,0.3941131312291924,88
eszk,sales_clean,0.5579963382737773,88
sales_clean,sales_clean,1,88
pretax,sales_clean,0.37899292806156326,88
persexp_clean,sales_clean,0.4464235398919176,88
satok,sales_clean,0.5001070548332811,88
export_value,sales_clean,0.3331701601458033,88
ereduzem,sales_clean,0.38434811750646075,88
emp,sales_clean,0.3975165862931212,88
liabilities,sales_clean,0.41850227657279127,88
age,pretax,0.04158803394830419,88
tanass_clean,pretax,0.35154998850008823,88
eszk,pretax,0.5813052455091856,88
sales_clean,pretax,0.37899292806156326,88
pretax,pretax,1,88
persexp_clean,pretax,0.3834791663268086,88
satok,pretax,0.6858670779369391,88
export_value,pretax,0.7129271028538945,88
ereduzem,pretax,0.999012589852106,88
emp,pretax,0.42152753591399095,88
liabilities,pretax,0.16205525616456948,88
age,persexp_clean,0.10959993285465353,88
tanass_clean,persexp_clean,0.5042221924038612,88
eszk,persexp_clean,0.7446600782733044,88
sales_clean,persexp_clean,0.4464235398919176,88
pretax,persexp_clean,0.3834791663268086,88
persexp_clean,persexp_clean,1,88
satok,persexp_clean,0.6567660692489933,88
export_value,persexp_clean,0.9527750953850848,88
ereduzem,persexp_clean,0.3814684948388136,88
emp,persexp_clean,0.8031707974639306,88
liabilities,persexp_clean,0.5367346341474848,88
age,satok,0.1243799393323234,88
tanass_clean,satok,0.6343735473324456,88
eszk,satok,0.8561876381592327,88
sales_clean,satok,0.5001070548332811,88
pretax,satok,0.6858670779369391,88
persexp_clean,satok,0.6567660692489933,88
satok,satok,1,88
export_value,satok,0.9466214488664834,88
ereduzem,satok,0.682481204474901,88
emp,satok,0.7717321976818096,88
liabilities,satok,0.33244226876258504,88
age,export_value,0.050438089086464695,88
tanass_clean,export_value,0.6873701709511655,88
eszk,export_value,0.8870977237299066,88
sales_clean,export_value,0.3331701601458033,88
pretax,export_value,0.7129271028538945,88
persexp_clean,export_value,0.9527750953850848,88
satok,export_value,0.9466214488664834,88
export_value,export_value,1,88
ereduzem,export_value,0.6984852110064953,88
emp,export_value,0.9871543164333628,88
liabilities,export_value,0.7576486679747187,88
age,ereduzem,0.04452151418294447,88
tanass_clean,ereduzem,0.36382628950579166,88
eszk,ereduzem,0.5882836027850937,88
sales_clean,ereduzem,0.38434811750646075,88
pretax,ereduzem,0.999012589852106,88
persexp_clean,ereduzem,0.3814684948388136,88
satok,ereduzem,0.682481204474901,88
export_value,ereduzem,0.6984852110064953,88
ereduzem,ereduzem,1,88
emp,ereduzem,0.4169955833990505,88
liabilities,ereduzem,0.17765982632439825,88
age,emp,0.10150865138235693,88
tanass_clean,emp,0.5278670437228107,88
eszk,emp,0.7141282052451923,88
sales_clean,emp,0.3975165862931212,88
pretax,emp,0.42152753591399095,88
persexp_clean,emp,0.8031707974639306,88
satok,emp,0.7717321976818096,88
export_value,emp,0.9871543164333628,88
ereduzem,emp,0.4169955833990505,88
emp,emp,1,88
liabilities,emp,0.34525716958985786,88
age,liabilities,0.12020537641618692,88
tanass_clean,liabilities,0.7816651353053358,88
eszk,liabilities,0.7286691891822815,88
sales_clean,liabilities,0.41850227657279127,88
pretax,liabilities,0.16205525616456948,88
persexp_clean,liabilities,0.5367346341474848,88
satok,liabilities,0.33244226876258504,88
export_value,liabilities,0.7576486679747187,88
ereduzem,liabilities,0.17765982632439825,88
emp,liabilities,0.34525716958985786,88
liabilities,liabilities,1,88
age,age,1,89
tanass_clean,age,-0.08536002538249722,89
eszk,age,-0.06879381177456417,89
sales_clean,age,0.016677208354309626,89
pretax,age,-0.12062688294260322,89
persexp_clean,age,0.30389380263267984,89
satok,age,0.17745141394076508,89
export_value,age,0.5214312719260488,89
ereduzem,age,-0.12383423380628608,89
emp,age,0.2643063659080922,89
liabilities,age,-0.14724332516356928,89
age,tanass_clean,-0.08536002538249722,89
tanass_clean,tanass_clean,1,89
eszk,tanass_clean,0.9883734105507119,89
sales_clean,tanass_clean,0.707216453089434,89
pretax,tanass_clean,0.5873070374935884,89
persexp_clean,tanass_clean,0.05101519901198197,89
satok,tanass_clean,0.6421795620486831,89
export_value,tanass_clean,-0.2673015011260262,89
ereduzem,tanass_clean,0.8017676225904178,89
emp,tanass_clean,0.03033659045192487,89
liabilities,tanass_clean,0.9343149116613991,89
age,eszk,-0.06879381177456417,89
tanass_clean,eszk,0.9883734105507119,89
eszk,eszk,1,89
sales_clean,eszk,0.7988893288712074,89
pretax,eszk,0.6448812645162704,89
persexp_clean,eszk,0.1372281816118703,89
satok,eszk,0.7205113509314452,89
export_value,eszk,-0.16859040059949779,89
ereduzem,eszk,0.8345902976475384,89
emp,eszk,0.11272230654472358,89
liabilities,eszk,0.9393890684468308,89
age,sales_clean,0.016677208354309626,89
tanass_clean,sales_clean,0.707216453089434,89
eszk,sales_clean,0.7988893288712074,89
sales_clean,sales_clean,1,89
pretax,sales_clean,0.760546052627454,89
persexp_clean,sales_clean,0.5016367114509158,89
satok,sales_clean,0.8665279342694437,89
export_value,sales_clean,0.4360709130121079,89
ereduzem,sales_clean,0.7970721535402987,89
emp,sales_clean,0.48485056809689797,89
liabilities,sales_clean,0.7027369978099607,89
age,pretax,-0.12062688294260322,89
tanass_clean,pretax,0.5873070374935884,89
eszk,pretax,0.6448812645162704,89
sales_clean,pretax,0.760546052627454,89
pretax,pretax,1,89
persexp_clean,pretax,0.050077543035151814,89
satok,pretax,0.6581144222546889,89
export_value,pretax,-0.06298546873485986,89
ereduzem,pretax,0.951071481387676,89
emp,pretax,0.07498678879458712,89
liabilities,pretax,0.49070462599433157,89
age,persexp_clean,0.30389380263267984,89
tanass_clean,persexp_clean,0.05101519901198197,89
eszk,persexp_clean,0.1372281816118703,89
sales_clean,persexp_clean,0.5016367114509158,89
pretax,persexp_clean,0.050077543035151814,89
persexp_clean,persexp_clean,1,89
satok,persexp_clean,0.6306221204127516,89
export_value,persexp_clean,0.9979826630363076,89
ereduzem,persexp_clean,-3.4380524525559766e-4,89
emp,persexp_clean,0.9845995057285221,89
liabilities,persexp_clean,0.02191697132772606,89
age,satok,0.17745141394076508,89
tanass_clean,satok,0.6421795620486831,89
eszk,satok,0.7205113509314452,89
sales_clean,satok,0.8665279342694437,89
pretax,satok,0.6581144222546889,89
persexp_clean,satok,0.6306221204127516,89
satok,satok,1,89
export_value,satok,0.6162059725406009,89
ereduzem,satok,0.6864397606306496,89
emp,satok,0.6348208415270701,89
liabilities,satok,0.5032510495991963,89
age,export_value,0.5214312719260488,89
tanass_clean,export_value,-0.2673015011260262,89
eszk,export_value,-0.16859040059949779,89
sales_clean,export_value,0.4360709130121079,89
pretax,export_value,-0.06298546873485986,89
persexp_clean,export_value,0.9979826630363076,89
satok,export_value,0.6162059725406009,89
export_value,export_value,1,89
ereduzem,export_value,-0.21459970757186114,89
emp,export_value,0.9955727717493492,89
liabilities,export_value,-0.31877647730052533,89
age,ereduzem,-0.12383423380628608,89
tanass_clean,ereduzem,0.8017676225904178,89
eszk,ereduzem,0.8345902976475384,89
sales_clean,ereduzem,0.7970721535402987,89
pretax,ereduzem,0.951071481387676,89
persexp_clean,ereduzem,-3.4380524525559766e-4,89
satok,ereduzem,0.6864397606306496,89
export_value,ereduzem,-0.21459970757186114,89
ereduzem,ereduzem,1,89
emp,ereduzem,0.01057744329782328,89
liabilities,ereduzem,0.7060242349096663,89
age,emp,0.2643063659080922,89
tanass_clean,emp,0.03033659045192487,89
eszk,emp,0.11272230654472358,89
sales_clean,emp,0.48485056809689797,89
pretax,emp,0.07498678879458712,89
persexp_clean,emp,0.9845995057285221,89
satok,emp,0.6348208415270701,89
export_value,emp,0.9955727717493492,89
ereduzem,emp,0.01057744329782328,89
emp,emp,1,89
liabilities,emp,-0.01779218314927534,89
age,liabilities,-0.14724332516356928,89
tanass_clean,liabilities,0.9343149116613991,89
eszk,liabilities,0.9393890684468308,89
sales_clean,liabilities,0.7027369978099607,89
pretax,liabilities,0.49070462599433157,89
persexp_clean,liabilities,0.02191697132772606,89
satok,liabilities,0.5032510495991963,89
export_value,liabilities,-0.31877647730052533,89
ereduzem,liabilities,0.7060242349096663,89
emp,liabilities,-0.01779218314927534,89
liabilities,liabilities,1,89
age,age,1,90
tanass_clean,age,0.026036180865595542,90
eszk,age,0.03759732081937017,90
sales_clean,age,0.02001361659025397,90
pretax,age,0.01657619785930865,90
persexp_clean,age,0.020028625121271883,90
satok,age,0.025670207561524577,90
export_value,age,0.10869461383186355,90
ereduzem,age,0.020941764873666294,90
emp,age,-0.026285102185051964,90
liabilities,age,0.014485012814199208,90
age,tanass_clean,0.026036180865595542,90
tanass_clean,tanass_clean,1,90
eszk,tanass_clean,0.838746519947051,90
sales_clean,tanass_clean,0.1129292408890375,90
pretax,tanass_clean,0.021143014815387877,90
persexp_clean,tanass_clean,0.4322747397310845,90
satok,tanass_clean,0.863403611043826,90
export_value,tanass_clean,0.09286653697964148,90
ereduzem,tanass_clean,0.017179289310296515,90
emp,tanass_clean,0.36262777754890735,90
liabilities,tanass_clean,0.21558219899025732,90
age,eszk,0.03759732081937017,90
tanass_clean,eszk,0.838746519947051,90
eszk,eszk,1,90
sales_clean,eszk,0.3037727083188336,90
pretax,eszk,0.0952675762691667,90
persexp_clean,eszk,0.5975180148220257,90
satok,eszk,0.8983571649716366,90
export_value,eszk,0.16258237496569233,90
ereduzem,eszk,0.07911068110806721,90
emp,eszk,0.5416047927452821,90
liabilities,eszk,0.5975093628341436,90
age,sales_clean,0.02001361659025397,90
tanass_clean,sales_clean,0.1129292408890375,90
eszk,sales_clean,0.3037727083188336,90
sales_clean,sales_clean,1,90
pretax,sales_clean,0.46842807884292414,90
persexp_clean,sales_clean,0.31400809448814104,90
satok,sales_clean,0.18920710807018262,90
export_value,sales_clean,0.9365155654020363,90
ereduzem,sales_clean,0.45421868692975026,90
emp,sales_clean,0.26491149769394234,90
liabilities,sales_clean,0.28867836167013944,90
age,pretax,0.01657619785930865,90
tanass_clean,pretax,0.021143014815387877,90
eszk,pretax,0.0952675762691667,90
sales_clean,pretax,0.46842807884292414,90
pretax,pretax,1,90
persexp_clean,pretax,0.18217265793842566,90
satok,pretax,0.054198230394944376,90
export_value,pretax,0.7343430400475202,90
ereduzem,pretax,0.9829846957768117,90
emp,pretax,0.1606740318808703,90
liabilities,pretax,0.05136895892952162,90
age,persexp_clean,0.020028625121271883,90
tanass_clean,persexp_clean,0.4322747397310845,90
eszk,persexp_clean,0.5975180148220257,90
sales_clean,persexp_clean,0.31400809448814104,90
pretax,persexp_clean,0.18217265793842566,90
persexp_clean,persexp_clean,1,90
satok,persexp_clean,0.4326275995337455,90
export_value,persexp_clean,0.19703900898541984,90
ereduzem,persexp_clean,0.182637522692446,90
emp,persexp_clean,0.9390069922040758,90
liabilities,persexp_clean,0.5383071865188938,90
age,satok,0.025670207561524577,90
tanass_clean,satok,0.863403611043826,90
eszk,satok,0.8983571649716366,90
sales_clean,satok,0.18920710807018262,90
pretax,satok,0.054198230394944376,90
persexp_clean,satok,0.4326275995337455,90
satok,satok,1,90
export_value,satok,0.1256265929583545,90
ereduzem,satok,0.028424594174173125,90
emp,satok,0.3703630327909323,90
liabilities,satok,0.24269986564491325,90
age,export_value,0.10869461383186355,90
tanass_clean,export_value,0.09286653697964148,90
eszk,export_value,0.16258237496569233,90
sales_clean,export_value,0.9365155654020363,90
pretax,export_value,0.7343430400475202,90
persexp_clean,export_value,0.19703900898541984,90
satok,export_value,0.1256265929583545,90
export_value,export_value,1,90
ereduzem,export_value,0.7270941297524944,90
emp,export_value,0.11895763886629666,90
liabilities,export_value,0.05876972413494585,90
age,ereduzem,0.020941764873666294,90
tanass_clean,ereduzem,0.017179289310296515,90
eszk,ereduzem,0.07911068110806721,90
sales_clean,ereduzem,0.45421868692975026,90
pretax,ereduzem,0.9829846957768117,90
persexp_clean,ereduzem,0.182637522692446,90
satok,ereduzem,0.028424594174173125,90
export_value,ereduzem,0.7270941297524944,90
ereduzem,ereduzem,1,90
emp,ereduzem,0.16170456764609226,90
liabilities,ereduzem,0.050353578304693315,90
age,emp,-0.026285102185051964,90
tanass_clean,emp,0.36262777754890735,90
eszk,emp,0.5416047927452821,90
sales_clean,emp,0.26491149769394234,90
pretax,emp,0.1606740318808703,90
persexp_clean,emp,0.9390069922040758,90
satok,emp,0.3703630327909323,90
export_value,emp,0.11895763886629666,90
ereduzem,emp,0.16170456764609226,90
emp,emp,1,90
liabilities,emp,0.5901085725280696,90
age,liabilities,0.014485012814199208,90
tanass_clean,liabilities,0.21558219899025732,90
eszk,liabilities,0.5975093628341436,90
sales_clean,liabilities,0.28867836167013944,90
pretax,liabilities,0.05136895892952162,90
persexp_clean,liabilities,0.5383071865188938,90
satok,liabilities,0.24269986564491325,90
export_value,liabilities,0.05876972413494585,90
ereduzem,liabilities,0.050353578304693315,90
emp,liabilities,0.5901085725280696,90
liabilities,liabilities,1,90
age,age,1,91
tanass_clean,age,-0.0339399692707676,91
eszk,age,-0.058315354454199476,91
sales_clean,age,0.014373602160649536,91
pretax,age,0.030722380186475766,91
persexp_clean,age,0.09592519672556414,91
satok,age,0.14694807302382734,91
export_value,age,-0.2264340151406545,91
ereduzem,age,0.027372426414126887,91
emp,age,0.09159071965587229,91
liabilities,age,-0.08003761001634536,91
age,tanass_clean,-0.0339399692707676,91
tanass_clean,tanass_clean,1,91
eszk,tanass_clean,0.9955615892547397,91
sales_clean,tanass_clean,0.21979593367788358,91
pretax,tanass_clean,0.053288765043715866,91
persexp_clean,tanass_clean,0.7446190867851153,91
satok,tanass_clean,0.33695400817476717,91
export_value,tanass_clean,-0.08191610212697636,91
ereduzem,tanass_clean,0.05803097074788955,91
emp,tanass_clean,0.7876811969413415,91
